text,label
A militant group fired mortars at the refugee camp in Ivywood at today.,critical
"masked individual near the stadium. A caller described a notably,",suspicious
She practiced yoga by the window reported by Alia Saxena.,benign
Assailants used a pistol to execute often; civilians in the plaza at noon.,critical
A passerby reported a strange smell near the trash bins in Kingsport at dawn.,suspicious
near the secluded alley in Newgate. A group of unknown people met as observed;,suspicious
Extremists fired rocket propelled grenades at the armored truck reported by Zoya Reddy in Easton at this morning.,critical
An unknown man asked to see staff only areas at night in Highpoint.,suspicious
An unknown man asked to see staff only areas at night in Ashford at dawn.,suspicious
He called his mother and they chatted for a while reported by Nisha Rao in Oakwood.,benign
He fixed the leaking tap in the bathroom reported by Arjun Malhotra in Glenview.,benign
A vehicle parked with the engine running for several hours reported by Meera Khan in Northgate.,suspicious
We walked the dog around the neighborhood park reported by Alia Das in Andremouth at yesterday.,benign
A suicide bomber triggered an explosion near the temple reported by Rohit Menon in Lakeside at dusk.,critical
An unmarked vehicle kept circling the residential area reported by Kabir Pillai in Hillcrest.,suspicious
Neighbors reported someone checking car doors late at night reported by Vikram Mishra at this morning.,suspicious
A stranger was filming the back entrance of the store in Stonebridge.,suspicious
He fixed the leaking tap in the bathroom reported by Karan Verma in Glenview.,benign
Gunmen used an RPG to hit the armored van reported by Kavya Sharma in Lakeside.,critical
He washed his car on a sunny afternoon reported by Rakesh Kulkarni in Stonebridge.,benign
A sniper shot at the police van in downtown in Eastwind at today.,critical
He washed his car on a sunny afternoon reported by Rakesh Kaur in Easton at early morning.,benign
A suspicious person was seen near the playground after dark reported by Simran Singh in Port Veronicaville.,suspicious
A passerby reported a strange smell near the trash bins reported by Ishaan Nair at dawn.,suspicious
"A terror group claimed responsibility as observed, for the market bombing at dusk.",critical
They went shopping for groceries this afternoon reported by Saumya Kulkarni at this evening.,benign
An unknown van idled near the warehouse for hours reported by Priya Jain in Mapleton at evening.,suspicious
Someone was lingering near the subway entrance last night at evening.,suspicious
"He washed his car from a practical perspective, on a sunny afternoon.",benign
A bomb was found taped to the passenger van and defused later in Fairview. (reworded),critical
The students rehearsed for the school play in Brookfield at this morning.,benign
A group of unknown people met near the secluded alley reported by Amit Shah in Sunnybank.,suspicious
A terror group claimed responsibility for the market bombing reported by Priya Bhattacharya in Meadowbrook.,critical
He called his mother and they chatted for a while in Hillcrest at dawn.,benign
A stranger was filming the back entrance of the store reported by Rahul Jain in Easton.,suspicious
I practiced guitar for two hours at home reported by Kavya Pillai in Ivywood.,benign
A person was taking pictures of the power lines early morning reported by Ishita Prasad in Newgate at dawn.,suspicious
"Someone was trying to peer through from a practical perspective, the office windows at dusk in Pinehill.",suspicious
A passerby reported a strange smell near the trash bins reported by Aditya Iyer at yesterday.,suspicious
A blast damaged the bridge and collapsed the road reported by Ishaan Das in Fairview.,critical
The family ate lunch together in the dining room reported by Omar Mishra in Hillcrest.,benign
A blast damaged the bridge and collapsed the road reported by Rohit Chopra.,critical
A shooter entered the school and killed students and staff reported by Nisha Kaur in Oakwood.,critical
An attacker used a knife to injure several people in the mall reported by Vikram Jain in Lowertown at dawn.,critical
Extremists fired rocket propelled grenades at the armored truck reported by Riya Bedi in Redwater.,critical
A shipment of rifles including an AK47 was seized at the border reported by Amit Bhatt in Fairview.,critical
Insurgents attacked the checkpoint with automatic weapons reported by Tara Bhattacharya in Northgate.,critical
My friend sent me a funny video last night in Highpoint.,benign
Someone placed a small metal case under the park bench reported by Ibrahim Trivedi.,suspicious
They went for a long drive along the coast reported by Rohini Gill in Riverside at dawn.,benign
She baked a cake for the family gathering reported by Laila Sharma.,benign
Someone left a box near the school gate with no owner reported by Manish Chopra in Kingsport.,suspicious
"Gunmen used an RPG to from a practical perspective, hit the armored van. (rephrased)",critical
He took a nap on the sofa after lunch reported by Vikram Nair in Willowdale.,benign
A vehicle parked with the engine running for several hours reported by Ananya Rao. (reworded),suspicious
Friends met at the cafe to catch up reported by Vihaan Kapoor in Eastwind.,benign
A person tried to access the roof of the mall without permission reported by Kavya Desai in Ashford at this morning.,suspicious
They went shopping for groceries this afternoon reported by Meera Mehta.,benign
An unknown drone hovered above the neighborhood for several minutes reported by Saumya Naik.,suspicious
Someone placed a small metal case under the park bench in Bridgeport.,suspicious
They enjoyed a picnic by the river yesterday reported by Ishaan Rao.,benign
They hosted a small birthday party at home reported by Arjun Khan in Brookfield.,benign
"A person tried to access the roof for many cases, of the mall without permission in Easton.",suspicious
A militant planted multiple IEDs along the highway reported by Kavya Sethi.,critical
A grenade exploded inside the crowded station causing mass casualties reported by Sameer Rao in Coxshire.,critical
"An unknown man asked to see often, staff only areas at night in Hillcrest.",suspicious
A person was spotted hiding behind the shipping containers reported by Fatima Singh in Newgate.,suspicious
A delivery box was left outside with no return address reported by Saumya Ghosh in Lakeside at late night.,suspicious
"A blast damaged the bridge from a practical perspective, and collapsed the road. (rephrased)",critical
An unattended bag was spotted outside the mall in Greenvale. (reworded),suspicious
A shooter entered the school and killed students and staff reported by Kabir Dutta in Springvale at evening.,critical
A person loitered around the utility substation for a long time reported by Rakesh Iyer.,suspicious
A chemical agent was released in the industrial area reported by Nisha Singh at late night.,critical
They enjoyed a picnic by the river yesterday reported by Aditya Mehta in Andremouth at midnight.,benign
We cleaned the garage this weekend reported by Saumya Ghosh.,benign
Someone was lingering near the in practice; subway entrance last night in Silverton.,suspicious
A militant planted multiple IEDs along the highway in Greenvale.,critical
A rebel group seized the radio station and broadcast threats in Northgate at dusk.,critical
I practiced guitar for two hours at home reported by Nisha Roy in Kingsport at this morning.,benign
Someone was lingering near the subway entrance last night reported by Rohini Naik.,suspicious
They went shopping for groceries this afternoon reported by Sameer Sethi in Kingsport at noon.,benign
I planted some flowers in the balcony in Sunnybank.,benign
"They went for a as observed, long drive along the coast.",benign
A bomb squad found timers attached to suspicious boxes at dusk. (reworded),critical
An unmarked vehicle kept circling the residential area reported by Zoya Patel at today.,suspicious
"and miss you lots. I love you interestingly,",benign
An attacker used a knife to injure several people in the mall reported by Riya Desai in Port Veronicaville at today.,critical
A group of unknown people met near the secluded alley reported by Amit Bedi in Easton.,suspicious
We cleaned the garage this weekend reported by Dev Menon in Redwater at dawn.,benign
An attacker used a knife to injure several people in the mall in Stonebridge at late night.,critical
The family ate lunch together in the dining room reported by Sana Das in Brookfield at dawn.,benign
A shipment of rifles including an AK47 was seized at the border reported by Fatima Singh.,critical
They found a note under the doorstep with unclear handwriting reported by Sana Sethi in Woodside.,suspicious
Insurgents attacked the checkpoint with automatic weapons in Greenvale.,critical
Arsonists set fire to the fuel depot causing explosions reported by Nisha Khan.,critical
The students rehearsed for the school play reported by Laila Nair in Highpoint.,benign
"A shipment of rifles including an from a practical perspective, AK47 was seized at the border.",critical
They planted trees in the school garden in Hillcrest.,benign
Arsonists set fire to the fuel depot causing explosions reported by Kavya Prasad in Eastwind at dusk.,critical
They hosted a small birthday party at home reported by Sameer Menon in Lakeside.,benign
A group of unknown people met near the secluded alley reported by Rohit Iyer at today.,suspicious
"case under the park bench. Someone placed a small metal for many cases,",suspicious
of the power lines early morning. A person was taking pictures in fact;,suspicious
They found a note under the doorstep with unclear handwriting reported by Ananya Bedi in Clearfield.,suspicious
A chemical agent was released in the industrial area reported by Sameer Jain in Hillcrest at late night.,critical
Extremists fired rocket propelled grenades at the armored truck reported by Omar Verma.,critical
A rebel group seized the radio station and broadcast threats reported by Kabir Prasad.,critical
A stranger was filming the back entrance of the store reported by Zoya Verma in Coxshire.,suspicious
A person was seen carrying heavy crates without any label reported by Neha Roy in Westfield.,suspicious
Friends met at the cafe to catch up reported by Leena Joshi at dusk.,benign
An AK47 was hidden in a delivery van in Oakwood. (reworded),critical
Gunmen opened fire at the bus stop killing several people reported by Kavya Reddy in Easton.,critical
He called his mother and they chatted for a while reported by Fatima Iyer at dawn.,benign
together in the dining room. The family ate lunch as observed;,benign
He painted the fence on Sunday morning reported by Kavya Bhagat in Lakeside.,benign
They went shopping for groceries this afternoon reported by Riya Bhatt.,benign
I love you and miss you lots in Ashford. (rephrased),benign
She baked a cake for the family gathering in Springvale.,benign
of the power lines early morning. A person was taking pictures from a practical perspective;,suspicious
A man asked strange questions about the patrol timings in Andremouth.,suspicious
The family ate lunch together in the dining room reported by Ananya Patel in Coxshire.,benign
Snipers targeted the convoy on the highway reported by Manish Bose at early morning.,critical
He returned the borrowed book to his friend reported by Deepak Mehta in Meadowbrook.,benign
A person loitered around the utility substation for a long time reported by Amit Verma in Hillcrest at late night.,suspicious
She baked a cake for the family gathering in Northgate. (reworded),benign
A militant cell planned a coordinated attack on multiple sites in Woodside. (reworded),critical
Children built a sandcastle at the beach reported by Tara Menon in Silverton at late night.,benign
They went for a long drive along the coast in Oakwood at this evening.,benign
An unknown man asked to see staff only areas at night reported by Kabir Joshi in Highpoint at late night.,suspicious
A caller described a masked individual near the stadium reported by Zoya Bhatt.,suspicious
A rebel group seized the radio station and broadcast threats. (reworded) [var14977],critical
The family ate lunch together in the dining room reported by Neha Ghosh at late night.,benign
He painted the fence on Sunday morning reported by Deepak Bhattacharya.,benign
A shipment of rifles including an AK47 was seized at the border reported by Dev Malhotra in Greenvale at midnight.,critical
Someone was trying to peer through the office windows at dusk reported by Rohini Chaudhary.,suspicious
An unknown man asked to see staff only areas at night reported by Manish Bose in Kingsport.,suspicious
The family ate lunch together in the dining room at noon.,benign
A shipment of rifles including an AK47 was seized at the border in Cedar Grove.,critical
They went for a long drive along the coast reported by Ishita Mishra.,benign
She learned a new recipe from her aunt reported by Laila Malhotra in Bridgeport.,benign
He returned the borrowed book to his friend in Redwater. (reworded),benign
Someone left a box near the school gate with no owner reported by Meera Bhatt in Oakwood at this evening.,suspicious
"A terror group claimed in practice, responsibility for the market bombing. [var14989]",critical
A militant group fired mortars at the refugee camp in Highpoint. (reworded),critical
Security found an irregularly shaped package on the platform in Fairview at early morning.,suspicious
He returned the borrowed book to his friend reported by Neha Sharma. (reworded),benign
Arsonists set fire to the fuel depot causing explosions reported by Ibrahim Kulkarni.,critical
A person was taking pictures of the power lines early morning reported by Omar Joshi in Kingsport at dawn.,suspicious
A car packed with explosives exploded outside the embassy reported by Amit Reddy at midnight.,critical
She made tea and we ate together in the kitchen reported by Rakesh Pillai in Newgate at early morning.,benign
A terror group claimed responsibility for the market bombing reported by Ananya Naik. (reworded),critical
A bomb squad found timers attached to suspicious boxes in Fairview. (reworded),critical
Someone was lingering near the subway entrance last night reported by Sana Shah.,suspicious
A vehicle was driven into the crowd and then detonated reported by Manish Das in Riverbend.,critical
She studied for her exam all evening reported by Neha Chaudhary.,benign
An unknown van idled near the warehouse for hours in Silverton.,suspicious
A person wearing a hood was seen walking around the school in Woodside.,suspicious
An explosive device was found attached to the bicycle reported by Alia Joshi in Pinehill.,critical
Gunmen opened fire at the bus stop killing several people reported by Sana Iyer.,critical
A bomb was found taped to notably; the passenger van and defused later.,critical
"Snipers targeted the convoy from a practical perspective, on the highway in Willowdale.",critical
Gunmen opened fire at the bus stop killing several people reported by Ishaan Pillai in Foxdale at noon.,critical
Children built a sandcastle at the beach reported by Kavya Rao in Elmhurst.,benign
"together in the kitchen in Silverton. She made tea and we ate notably,",benign
Assailants used a pistol to execute civilians in the plaza reported by Varun Saxena in Clearfield at this morning.,critical
He fixed the leaking tap in the bathroom reported by Pooja Gill.,benign
"A grenade exploded inside the for many cases, crowded station causing mass casualties.",critical
He fixed the leaking tap in the bathroom reported by Ishita Jain in Oakwood at midnight.,benign
Snipers targeted the convoy on the highway reported by Dev Bose in Southport.,critical
She practiced yoga by the window reported by Omar Joshi in Hillcrest at this evening.,benign
A person wearing a hood was seen walking around the school reported by Vikram Sethi at today.,suspicious
Someone placed a small metal case under the park bench reported by Amit Kulkarni in Meridian.,suspicious
She learned a new recipe from her aunt in Harborview. (reworded),benign
Neighbors reported someone checking car doors late at night reported by Manish Kulkarni in Harborview at this evening.,suspicious
"Assailants used a pistol to in practice, execute civilians in the plaza. [var15021]",critical
A blast damaged the bridge and collapsed the road in Sunnybank.,critical
A stranger was filming the back entrance of the store reported by Priya Joshi in Highpoint.,suspicious
A person wearing a hood was seen walking around the school in Willowdale at dawn.,suspicious
"radio station and broadcast threats. A rebel group seized the often,",critical
A militant cell planned a coordinated attack on multiple sites reported by Priya Malhotra in Cedar Grove at dusk.,critical
I planted some flowers in the balcony reported by Fatima Gill in Willowdale.,benign
Extremists fired rocket propelled grenades at the armored truck reported by Priya Khan in Glenview at today.,critical
A tanker was rammed and then set alight in the highway attack reported by Vihaan Patel.,critical
An unknown man asked to see staff only areas at night reported by Rohini Ghosh.,suspicious
A delivery box was left outside with no return address reported by Tara Malhotra in Oakwood.,suspicious
"and exits of the bank yesterday. A man was sketching the gate in practice,",suspicious
Neighbors reported someone checking car doors late at night reported by Maya Khan in Silverton.,suspicious
Insurgents attacked the checkpoint with automatic weapons at this evening. (reworded),critical
He fixed the leaking tap in the bathroom reported by Alia Bhattacharya in Harborview at dusk.,benign
A stranger was filming the back entrance of the store in Foxdale. (reworded),suspicious
I planted some flowers in the balcony reported by Zoya Bhattacharya in Sunnybank.,benign
She learned a new recipe from her aunt reported by Arjun Saxena in Bridgeport at this morning.,benign
I love you and miss you lots reported by Ishaan Dutta in Andremouth.,benign
A stranger kept asking odd questions about the building layout reported by Fatima Dutta.,suspicious
He returned the borrowed book to his friend reported by Rohini Chopra in Hillcrest at midnight.,benign
An attacker used a knife to injure several people in the mall in Bridgeport.,critical
A shooter entered the school and killed students and staff reported by Laila Reddy in Northgate.,critical
Children built a sandcastle at the beach reported by Tara Iyer in Newgate.,benign
A person was seen carrying heavy crates without any label reported by Simran Rao in Willowdale.,suspicious
"Someone was lingering near notably, the subway entrance last night.",suspicious
A caller described a masked individual near the stadium in Kingsport.,suspicious
A car packed with explosives exploded outside the embassy reported by Sameer Sharma in Fairview.,critical
An unmarked vehicle kept circling the residential area reported by Neha Desai in Harborview at dusk.,suspicious
They hosted a small birthday party at home reported by Ananya Sharma in Pinehill.,benign
Neighbors reported someone checking car doors late at night reported by Rohini Trivedi.,suspicious
"Militants detonated an explosive for many cases, device at the market. (rephrased)",critical
A blast damaged the bridge and collapsed the road reported by Pooja Kaur.,critical
Someone was lingering near the subway entrance last night in Sunnybank at this evening.,suspicious
Someone was lingering near the subway entrance last night in Ivywood.,suspicious
A terror group claimed responsibility for the market bombing reported by Pooja Pillai in Foxdale.,critical
A shooter entered the school and killed students and staff reported by Arjun Sharma in Glenview.,critical
A person was spotted hiding behind the shipping containers in Ashford. (reworded),suspicious
"only areas at night at early morning. An unknown man asked to see staff often,",suspicious
I practiced guitar for two hours at home in Lowertown at midnight.,benign
Security found an irregularly shaped package on the platform in Ivywood at dusk.,suspicious
She practiced yoga by the window reported by Ishita Sharma in Hillcrest.,benign
A person was spotted hiding behind the shipping containers reported by Deepak Bhattacharya at dusk.,suspicious
I practiced guitar for two hours at home reported by Alia Roy.,benign
A chemical agent was released in the industrial area reported by Karan Mehta.,critical
A vehicle was driven into as observed; the crowd and then detonated. (rephrased),critical
"checkpoint with automatic weapons. Insurgents attacked the for many cases,",critical
A person loitered around the utility substation for a long time reported by Omar Kapoor in Foxdale at early morning.,suspicious
"crowd and then detonated at yesterday. A vehicle was driven into the from a practical perspective,",critical
A man asked strange questions about the patrol timings reported by Leena Jain in Bridgeport at noon.,suspicious
She baked a cake for the family gathering in Cedar Grove.,benign
He took a nap on the sofa after lunch at early morning. (reworded),benign
A group used knives to assault civilians in the square in Woodside. (reworded),critical
A shipment of rifles including an AK47 was seized at the border in Elmhurst at dawn.,critical
She baked a cake for the family gathering in Stonebridge at this morning.,benign
He painted the fence on Sunday morning reported by Aarav Singh in Bridgeport.,benign
Militants detonated an explosive device at the market in Port Veronicaville. (reworded),critical
"A bomb squad found timers as observed, attached to suspicious boxes at dusk.",critical
We watched a movie and ordered food reported by Sara Kulkarni in Bridgeport.,benign
A militant planted multiple IEDs along the highway reported by Laila Kapoor.,critical
A terror group claimed responsibility for the market bombing in Kingsport at this morning.,critical
She practiced yoga by the window in Southport.,benign
He called his mother and they chatted for a while reported by Vihaan Prasad in Northgate.,benign
"questions about the patrol timings. A man asked strange as observed, (rephrased)",suspicious
"Gunmen used an RPG to hit notably, the armored van at this morning.",critical
A caller described a masked individual near the stadium in Greenvale at evening.,suspicious
A militant cell planned a coordinated attack on multiple sites in Newgate.,critical
Armed men stormed the hospital and took hostages reported by Amit Das in Highpoint.,critical
An explosive device was found attached to the bicycle in Port Veronicaville. (rephrased),critical
Militants detonated an explosive device at the market reported by Maya Trivedi at dusk.,critical
A person was spotted hiding behind the shipping containers at early morning. (reworded),suspicious
The family ate lunch together in the dining room reported by Rakesh Gupta.,benign
They planted trees in the school garden reported by Ibrahim Reddy in Hillcrest at midnight.,benign
Snipers targeted the convoy on the highway reported by Omar Jain.,critical
A grenade exploded inside the crowded station causing mass casualties reported by Omar Reddy in Clearfield at dusk.,critical
"the residential area in Sunnybank. An unmarked vehicle kept circling from a practical perspective,",suspicious
"He fixed the leaking in practice, tap in the bathroom.",benign
An attacker used a knife to injure several people in the mall reported by Karan Sharma in Clearfield.,critical
A tanker was rammed and then set interestingly; alight in the highway attack at early morning. (rephrased),critical
Snipers targeted the convoy on the highway reported by Amit Saxena in Bridgeport.,critical
They found a note under the doorstep with unclear handwriting reported by Ibrahim Kapoor in Lowertown.,suspicious
Gunmen opened fire at the bus stop killing several people reported by Sana Joshi.,critical
We walked the dog around the neighborhood park reported by Kavya Shah.,benign
A blast damaged the bridge and collapsed the road in Elmhurst at early morning.,critical
Extremists fired rocket propelled grenades at the armored truck reported by Kabir Prasad.,critical
They hosted a small birthday party at home reported by Aarav Prasad at midnight.,benign
She learned a new recipe from her aunt reported by Arjun Mishra at early morning.,benign
They went shopping for groceries this afternoon in Hillcrest.,benign
timers attached to suspicious boxes. A bomb squad found in practice;,critical
A terror group claimed responsibility for the market bombing reported by Maya Mishra.,critical
A vehicle parked with the engine running for several hours in Northgate at dusk.,suspicious
A bomb squad found timers attached to suspicious boxes reported by Rahul Das in Riverside at this morning.,critical
They went shopping for groceries this afternoon reported by Ananya Dutta.,benign
Children built a sandcastle at the beach reported by Ibrahim Kaur.,benign
A person loitered around the utility substation for a long time reported by Tara Gupta in Coxshire at late night.,suspicious
Insurgents attacked the checkpoint with automatic weapons reported by Sameer Joshi in Highpoint.,critical
A bomb squad found timers attached to suspicious boxes reported by Karan Jain.,critical
They found a note under the doorstep with unclear handwriting in Southport.,suspicious
A militant planted multiple IEDs along the highway in Redwater at late night.,critical
Children built a sandcastle at the beach reported by Neha Iyer at this evening.,benign
A terror group claimed responsibility for the market bombing in Oakwood at noon.,critical
A terror group claimed responsibility for the market bombing in Newgate. (reworded),critical
Someone placed a small metal case under the park bench at yesterday.,suspicious
A suspicious person was seen near the playground after dark reported by Aarav Iyer in Springvale.,suspicious
The students rehearsed for the school play at early morning.,benign
Someone was trying to peer through the office windows at dusk reported by Kabir Bhagat in Oakwood at dusk.,suspicious
A group of unknown people met near the secluded alley reported by Rakesh Chopra in Meadowbrook.,suspicious
She learned a new recipe from her aunt reported by Varun Prasad in Hillcrest at late night.,benign
They planted trees in the school garden in Oakwood.,benign
An unmarked vehicle kept circling the residential area reported by Rohini Prasad in Stonebridge at early morning.,suspicious
We cleaned the garage this weekend reported by Amit Das in Stonebridge.,benign
A bomb squad found timers attached to suspicious boxes reported by Fatima Sethi in Brookfield.,critical
A delivery box was left outside with no return address in Lakeside. (reworded),suspicious
Militants detonated an explosive device at the market. (reworded) [var15134],critical
"the subway entrance last night. Someone was lingering near interestingly,",suspicious
A person loitered around the utility substation for a long time reported by Saumya Kaur in Hillcrest.,suspicious
Insurgents attacked the checkpoint with automatic weapons in Northgate.,critical
Children built a sandcastle at the beach reported by Priya Khan in Eastwind at late night.,benign
Extremists fired rocket propelled grenades at the armored truck in Elmhurst.,critical
A bomb squad found timers attached to suspicious boxes reported by Karan Bose in Springvale.,critical
We cleaned the garage this weekend in Redwater.,benign
Gunmen opened fire at the bus stop killing several people reported by Rakesh Sethi in Hillcrest at dusk.,critical
"long drive along the coast. They went for a for many cases,",benign
birthday party at home. They hosted a small for many cases;,benign
Someone was trying to peer through the office windows at dusk reported by Sara Roy in Bridgeport at dawn.,suspicious
He bought a gift for his sister in Meridian at this morning.,benign
Assailants used a pistol to execute civilians in the plaza reported by Nisha Saxena.,critical
An AK47 was hidden in a delivery van at evening.,critical
"A vehicle was driven into the crowd as observed, and then detonated in Southport at dusk.",critical
A person loitered around the utility substation for a long time reported by Deepak Reddy.,suspicious
I planted some flowers in the balcony reported by Varun Nair.,benign
He washed his car on a sunny afternoon in Kingsport.,benign
They hosted a small birthday party at home. (reworded) [var15153],benign
I planted some flowers in the balcony in Lowertown.,benign
A shipment of rifles including an from a practical perspective; AK47 was seized at the border.,critical
A militant planted multiple IEDs along the highway in Kingsport at this evening.,critical
Security found an irregularly shaped package on the platform reported by Riya Sharma in Clearfield.,suspicious
An AK47 was hidden in a delivery van reported by Sameer Mehta in Eastwind at this evening.,critical
A stranger was filming the back entrance of the store in Northgate. (reworded),suspicious
Someone was trying to peer through the office windows at dusk in Port Veronicaville.,suspicious
Insurgents attacked the checkpoint with automatic weapons reported by Nisha Joshi in Mapleton.,critical
"at the refugee camp at dawn. A militant group fired mortars in practice,",critical
A man asked strange questions about the patrol timings reported by Maya Gupta in Silverton.,suspicious
A person was seen carrying heavy crates without any label at dusk.,suspicious
A caller described a masked individual near the stadium at midnight.,suspicious
Armed men stormed the hospital and took hostages reported by Varun Desai at noon.,critical
We watched a movie and ordered food reported by Ibrahim Kulkarni.,benign
"They found a note under in practice, the doorstep with unclear handwriting. (rephrased)",suspicious
A tanker was rammed and then set alight in the highway attack reported by Neha Jain.,critical
"A blast damaged the as observed, bridge and collapsed the road. [var15170]",critical
She baked a cake for the family gathering reported by Meera Pillai in Riverbend at today.,benign
Someone was lingering near the subway entrance last night in Coxshire at dawn.,suspicious
The family ate lunch together in the dining room reported by Zoya Bedi in Riverbend.,benign
A shipment of rifles including an AK47 was seized at the border reported by Kavya Mehta.,critical
A blast damaged the bridge and collapsed the road in Eastwind. (reworded),critical
the police van in downtown. A sniper shot at in practice;,critical
"An unmarked vehicle kept circling for many cases, the residential area in Woodside.",suspicious
An attacker used a knife to injure several people in the mall reported by Priya Mishra.,critical
Someone was trying to peer through the office windows at dusk reported by Kabir Menon in Foxdale at early morning.,suspicious
A sniper shot at the police van in downtown reported by Sameer Patel at dawn.,critical
"Armed men stormed the in practice, hospital and took hostages. (rephrased)",critical
A vehicle parked with the engine running for several hours reported by Aditya Bedi in Riverside.,suspicious
A militant cell planned a coordinated attack on multiple sites reported by Rohit Bhagat in Meadowbrook at midnight.,critical
A person tried to access the roof of the mall without permission in Meridian.,suspicious
He took a nap notably; on the sofa after lunch.,benign
My friend sent me a funny video last night reported by Simran Khan in Ivywood at early morning.,benign
Insurgents attacked the checkpoint with automatic weapons. (reworded) [var15187],critical
A chemical agent was released in the industrial area at this evening.,critical
They went for a long drive along the coast reported by Sara Prasad in Lakeside.,benign
They went for a long drive along the coast reported by Sana Singh in Greenvale.,benign
A vehicle was driven into notably; the crowd and then detonated. (rephrased),critical
A militant group fired notably; mortars at the refugee camp.,critical
A suicide bomber triggered an explosion near the temple reported by Maya Menon at evening.,critical
A suspicious person was seen near the playground after dark reported by Varun Sethi in Ivywood.,suspicious
She learned a new recipe from her aunt reported by Deepak Chopra at noon.,benign
A vehicle was driven into the crowd and then detonated reported by Rohini Bose in Newgate.,critical
A person wearing a hood was seen walking around the school in Springvale at today.,suspicious
They enjoyed a picnic by the river yesterday reported by Sana Trivedi in Meadowbrook at early morning.,benign
Extremists fired rocket propelled grenades at the armored truck reported by Kabir Naik at this morning.,critical
"the river yesterday in Westfield. They enjoyed a picnic by for many cases,",benign
Children built a sandcastle at the beach reported by Leena Iyer in Highpoint.,benign
"Neighbors reported someone checking car notably, doors late at night in Highpoint.",suspicious
A rebel group seized the radio station and broadcast threats reported by Rahul Trivedi.,critical
She practiced yoga by the window reported by Laila Kapoor in Meadowbrook at evening.,benign
She studied for her exam all evening reported by Tara Bose in Sunnybank.,benign
Security found an irregularly shaped package on the platform reported by Varun Das in Southport.,suspicious
He returned the borrowed book to his friend reported by Fatima Ghosh at noon.,benign
We walked the dog around the neighborhood park in Fairview.,benign
neighborhood for several minutes in Coxshire. An unknown drone hovered above the for many cases;,suspicious
Neighbors reported someone checking car doors late at night in Cedar Grove.,suspicious
A shipment of rifles including an AK47 was seized at the border at yesterday.,critical
Neighbors reported someone checking car doors late at night reported by Maya Mishra in Brookfield.,suspicious
The family ate lunch together in the dining room at evening.,benign
A person loitered around the utility substation for a long time reported by Aarav Gill in Southport.,suspicious
Gunmen used an RPG to hit the armored van reported by Kabir Rao.,critical
A person was seen carrying heavy crates without any label reported by Sameer Bhatt.,suspicious
A stranger was filming the back entrance of the store reported by Simran Bedi in Easton.,suspicious
Someone was trying to peer through the office windows at dusk reported by Tara Iyer at dusk.,suspicious
She studied for her exam all evening reported by Dev Iyer in Silverton.,benign
A caller described a masked individual near the stadium reported by Tara Dutta.,suspicious
She practiced yoga by the window reported by Saumya Chopra in Riverbend at this morning.,benign
I planted some flowers in the balcony reported by Pooja Bedi in Lowertown at this morning.,benign
She sang along to her favorite song reported by Nisha Joshi in Elmhurst.,benign
Children built a sandcastle at the beach reported by Simran Bhagat in Stonebridge at dusk.,benign
A shipment of rifles including an AK47 was seized at the border reported by Omar Bose in Cedar Grove at today.,critical
A shooter entered the school and killed students and staff reported by Leena Bedi in Northgate at this morning.,critical
I love you and miss you lots in Harborview.,benign
A delivery box was left outside with no return address reported by Karan Bhagat.,suspicious
A bomb squad found timers attached to suspicious boxes in Mapleton at midnight.,critical
Insurgents attacked the checkpoint with automatic weapons reported by Nisha Shah.,critical
An unattended bag was spotted outside the mall reported by Ananya Bhatt in Newgate.,suspicious
We watched a movie and ordered food reported by Sameer Roy in Harborview.,benign
A group of unknown people met near the secluded alley in Silverton. (reworded),suspicious
A terror group claimed responsibility for the market bombing reported by Manish Roy in Clearfield.,critical
Security found an irregularly shaped package on the platform reported by Alia Prasad in Meadowbrook.,suspicious
"was seen walking around the school. A person wearing a hood for many cases,",suspicious
A person tried to access the roof of the mall without permission reported by Karan Desai.,suspicious
They went for a long drive along the coast at late night.,benign
I love you and miss you lots reported by Rohini Mishra in Riverside.,benign
An explosive device was found attached to the bicycle reported by Meera Iyer in Southport.,critical
A passerby reported a strange smell near the trash bins reported by Ishaan Menon in Meadowbrook.,suspicious
Arsonists set fire to the fuel depot causing explosions reported by Vihaan Pillai.,critical
Gunmen opened fire at the bus stop killing several people reported by Sana Bhatt in Foxdale.,critical
A militant planted multiple IEDs along the highway reported by Tara Ghosh in Oakwood at late night.,critical
My friend sent me a funny video last night reported by Dev Dutta.,benign
A suicide bomber triggered an explosion near the temple reported by Fatima Sharma in Northgate.,critical
He painted the fence on Sunday morning in Easton at early morning.,benign
"set alight in the highway attack. A tanker was rammed and then interestingly,",critical
Friends met at the cafe to catch up reported by Leena Kapoor in Mapleton.,benign
bus stop killing several people. Gunmen opened fire at the notably; (rephrased),critical
He took a nap on the sofa after lunch reported by Tara Kapoor in Ivywood.,benign
A person tried to access the roof of the mall without permission reported by Vikram Bhagat.,suspicious
A delivery box was left outside with no return address in Meadowbrook at midnight.,suspicious
He called his mother and they chatted for a while reported by Aditya Nair in Redwater.,benign
I practiced guitar for two hours at home reported by Aditya Joshi in Riverbend.,benign
A car packed with explosives exploded outside the embassy at early morning.,critical
A caller described a masked individual near the stadium in Sunnybank.,suspicious
Security found an irregularly shaped package on the platform reported by Rahul Kaur in Kingsport.,suspicious
They enjoyed a picnic by the river yesterday reported by Simran Chaudhary at yesterday.,benign
