AK-47	B-WEAPON
caches	O
in	O
South	O
Scottton.	O

Jenna	B-PERSON
Carlson	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Bauerfurt	B-LOCATION
using	O
sniper	O
rifle	O
at	O
evening.	B-TIME

Military	O
sources	O
say	O
Ethan	B-PERSON
Palmer	B-PERSON
planned	O
a	O
strike	O
at	O
East	O
Gregoryhaven	O
using	O
sniper	O
rifle	O
at	O
13:30.	B-TIME

Multiple	O
drones	O
carrying	O
AK-47	B-WEAPON
spotted	O
near	O
Adamfurt	B-LOCATION
just	O
after	O
evening.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
grenade	B-WEAPON
in	O
North	O
Melissa	O
led	O
by	O
Heather	B-PERSON
Compton	B-PERSON
at	O
midnight.	B-TIME

evening:	B-TIME
Surveillance	O
detected	O
Amanda	B-PERSON
Harris	B-PERSON
transporting	O
IED	B-WEAPON
through	O
Williamburgh.	B-LOCATION

Military	O
sources	O
say	O
Maria	B-PERSON
Bennett	B-PERSON
planned	O
a	O
strike	O
at	O
Torresfurt	B-LOCATION
using	O
AK-47	B-WEAPON
at	O
midnight.	B-TIME

Authorities	O
in	O
Brettmouth	B-LOCATION
detained	O
Angela	B-PERSON
Bautista	B-PERSON
with	O
explosives	O
resembling	O
AK-47	B-WEAPON
at	O
20:15.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
RPG	B-WEAPON
in	O
Port	O
Sean	O
led	O
by	O
Cody	B-PERSON
Torres	B-PERSON
at	O
evening.	B-TIME

Bethany	B-PERSON
Underwood	B-PERSON
and	O
Tammy	B-PERSON
Singh	B-PERSON
conducted	O
a	O
drill	O
with	O
grenade	B-WEAPON
near	O
Leeport	B-LOCATION
around	O
13:30.	B-TIME

Melody	B-PERSON
Jones	B-PERSON
and	O
Arthur	B-PERSON
Duke	B-PERSON
conducted	O
a	O
drill	O
with	O
chemical	O
gas	O
near	O
East	O
Joseph	O
around	O
07:45.	B-TIME

At	O
20:15,	B-TIME
Christopher	B-PERSON
Clark	B-PERSON
met	O
with	O
Lisa	B-PERSON
Baker	B-PERSON
in	O
Schwartztown	B-LOCATION
to	O
discuss	O
chemical	O
gas.	O

evening:	B-TIME
Surveillance	O
detected	O
James	B-PERSON
Murphy	B-PERSON
transporting	O
chemical	O
gas	O
through	O
Port	O
Christineport.	O

Sandra	B-PERSON
Hernandez	B-PERSON
and	O
Mary	B-PERSON
Mosley	B-PERSON
conducted	O
a	O
drill	O
with	O
chemical	O
gas	O
near	O
Port	O
Nancychester	O
around	O
13:30.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
sniper	O
rifle	O
in	O
Rodriguezburgh	B-LOCATION
led	O
by	O
Kathleen	B-PERSON
Garcia	B-PERSON
at	O
evening.	B-TIME

A	O
joint	O
operation	O
led	O
by	O
Levi	B-PERSON
Hicks	B-PERSON
uncovered	O
hidden	O
IED	B-WEAPON
caches	O
in	O
Kimberlyberg.	B-LOCATION

Jason	B-PERSON
Sanchez	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
West	O
Nicole	O
around	O
07:45.	B-TIME

Mark	B-PERSON
Greene	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Amymouth	B-LOCATION
using	O
IED	B-WEAPON
at	O
20:15.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
drone	B-WEAPON
in	O
Matthewview	B-LOCATION
led	O
by	O
Heather	B-PERSON
Roberts	B-PERSON
at	O
evening.	B-TIME

Multiple	O
drones	O
carrying	O
grenade	B-WEAPON
spotted	O
near	O
East	O
Seanfurt	O
just	O
after	O
07:45.	B-TIME

Adrienne	B-PERSON
Morris	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
North	O
Brandon	O
around	O
dawn.	B-TIME

A	O
joint	O
operation	O
led	O
by	O
Tiffany	B-PERSON
Allen	B-PERSON
uncovered	O
hidden	O
sniper	O
rifle	O
caches	O
in	O
Lake	O
Sandy.	O

Andrew	B-PERSON
Ware	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
Lake	O
Jonathan	O
around	O
03:00.	B-TIME

Authorities	O
in	O
New	O
Kelsey	O
detained	O
Regina	B-PERSON
Fry	B-PERSON
with	O
explosives	O
resembling	O
IED	B-WEAPON
at	O
dawn.	B-TIME

At	O
20:15,	B-TIME
Jessica	B-PERSON
Taylor	B-PERSON
met	O
with	O
Michael	B-PERSON
Byrd	B-PERSON
in	O
Bennettland	B-LOCATION
to	O
discuss	O
sniper	O
rifle.	O

Jessica	B-PERSON
Jacobs	B-PERSON
and	O
Katie	B-PERSON
Singh	B-PERSON
conducted	O
a	O
drill	O
with	O
sniper	O
rifle	O
near	O
Pedroshire	B-LOCATION
around	O
dawn.	B-TIME

Multiple	O
drones	O
carrying	O
RPG	B-WEAPON
spotted	O
near	O
West	O
Jamesberg	O
just	O
after	O
07:45.	B-TIME

Monique	B-PERSON
Adams	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Port	O
Peterchester	O
using	O
chemical	O
gas	O
at	O
07:45.	B-TIME

Multiple	O
drones	O
carrying	O
AK-47	B-WEAPON
spotted	O
near	O
Ramirezmouth	B-LOCATION
just	O
after	O
midnight.	B-TIME

At	O
13:30,	B-TIME
Jennifer	B-PERSON
Holt	B-PERSON
met	O
with	O
Tami	B-PERSON
Rodriguez	O
DDS	B-PERSON
in	O
Rogersshire	B-LOCATION
to	O
discuss	O
RPG.	B-WEAPON

Military	O
sources	O
say	O
Alex	B-PERSON
Valentine	B-PERSON
planned	O
a	O
strike	O
at	O
Sawyerborough	B-LOCATION
using	O
IED	B-WEAPON
at	O
midnight.	B-TIME

John	B-PERSON
Lane	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
Port	O
Annette	O
around	O
03:00.	B-TIME

Multiple	O
drones	O
carrying	O
RPG	B-WEAPON
spotted	O
near	O
South	O
Shawn	O
just	O
after	O
03:00.	B-TIME

Military	O
sources	O
say	O
James	B-PERSON
Chung	B-PERSON
planned	O
a	O
strike	O
at	O
New	O
Karenside	O
using	O
RPG	B-WEAPON
at	O
03:00.	B-TIME

Roberto	B-PERSON
Adkins	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
North	O
Edwinville	O
using	O
sniper	O
rifle	O
at	O
07:45.	B-TIME

Military	O
sources	O
say	O
Dr.	B-PERSON
Nathaniel	O
Brewer	B-PERSON
planned	O
a	O
strike	O
at	O
Acevedoshire	B-LOCATION
using	O
grenade	B-WEAPON
at	O
13:30.	B-TIME

03:00:	B-TIME
Surveillance	O
detected	O
Michele	B-PERSON
Miller	B-PERSON
transporting	O
RPG	B-WEAPON
through	O
Harrisfurt.	B-LOCATION

At	O
dawn,	B-TIME
John	B-PERSON
Jenkins	B-PERSON
met	O
with	O
Adam	B-PERSON
Anderson	B-PERSON
in	O
South	O
Emilyton	O
to	O
discuss	O
drone.	B-WEAPON

Multiple	O
drones	O
carrying	O
IED	B-WEAPON
spotted	O
near	O
South	O
Waynestad	O
just	O
after	O
03:00.	B-TIME

Authorities	O
in	O
West	O
Dominique	O
detained	O
Cory	B-PERSON
Cameron	B-PERSON
with	O
explosives	O
resembling	O
chemical	O
gas	O
at	O
20:15.	B-TIME

Multiple	O
drones	O
carrying	O
IED	B-WEAPON
spotted	O
near	O
Jodichester	B-LOCATION
just	O
after	O
dawn.	B-TIME

Leah	B-PERSON
Russo	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
Port	O
Jeremystad	O
around	O
20:15.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
IED	B-WEAPON
in	O
Nashhaven	B-LOCATION
led	O
by	O
Margaret	B-PERSON
Vang	B-PERSON
at	O
midnight.	B-TIME

A	O
joint	O
operation	O
led	O
by	O
Alexis	B-PERSON
Ellis	B-PERSON
uncovered	O
hidden	O
RPG	B-WEAPON
caches	O
in	O
South	O
Eric.	O

Devin	B-PERSON
Smith	B-PERSON
and	O
Michael	B-PERSON
Parker	B-PERSON
conducted	O
a	O
drill	O
with	O
IED	B-WEAPON
near	O
North	O
Frederick	O
around	O
03:00.	B-TIME

At	O
03:00,	B-TIME
Nicholas	B-PERSON
Banks	B-PERSON
met	O
with	O
Christopher	B-PERSON
Valencia	B-PERSON
in	O
Port	O
Richard	O
to	O
discuss	O
IED.	B-WEAPON

A	O
joint	O
operation	O
led	O
by	O
Jay	B-PERSON
Brown	B-PERSON
uncovered	O
hidden	O
chemical	O
gas	O
caches	O
in	O
North	O
Shane.	O

Multiple	O
drones	O
carrying	O
chemical	O
gas	O
spotted	O
near	O
Patriciaport	B-LOCATION
just	O
after	O
20:15.	B-TIME

dawn:	B-TIME
Surveillance	O
detected	O
Anthony	B-PERSON
Miller	B-PERSON
transporting	O
grenade	B-WEAPON
through	O
Lake	O
April.	O

Kevin	B-PERSON
Graham	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
East	O
Christinaport	O
using	O
grenade	B-WEAPON
at	O
dawn.	B-TIME

Multiple	O
drones	O
carrying	O
IED	B-WEAPON
spotted	O
near	O
Port	O
Robert	O
just	O
after	O
evening.	B-TIME

Craig	B-PERSON
Ruiz	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Johnton	B-LOCATION
using	O
IED	B-WEAPON
at	O
07:45.	B-TIME

Military	O
sources	O
say	O
Lisa	B-PERSON
Herrera	B-PERSON
planned	O
a	O
strike	O
at	O
Romerostad	B-LOCATION
using	O
RPG	B-WEAPON
at	O
07:45.	B-TIME

Authorities	O
in	O
Watsonberg	B-LOCATION
detained	O
Carrie	B-PERSON
Smith	B-PERSON
with	O
explosives	O
resembling	O
drone	B-WEAPON
at	O
07:45.	B-TIME

Glen	B-PERSON
Bradley	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
North	O
Jacob	O
around	O
13:30.	B-TIME

Authorities	O
in	O
Port	O
William	O
detained	O
Dominique	B-PERSON
Price	B-PERSON
with	O
explosives	O
resembling	O
IED	B-WEAPON
at	O
03:00.	B-TIME

Multiple	O
drones	O
carrying	O
IED	B-WEAPON
spotted	O
near	O
Nicholsland	B-LOCATION
just	O
after	O
dawn.	B-TIME

At	O
13:30,	B-TIME
Kimberly	B-PERSON
Collins	B-PERSON
met	O
with	O
Craig	B-PERSON
Martinez	B-PERSON
in	O
South	O
Stephen	O
to	O
discuss	O
chemical	O
gas.	O

At	O
dawn,	B-TIME
Crystal	B-PERSON
Schmidt	B-PERSON
met	O
with	O
Stephen	B-PERSON
Walker	B-PERSON
in	O
Martinton	B-LOCATION
to	O
discuss	O
chemical	O
gas.	O

evening:	B-TIME
Surveillance	O
detected	O
Mr.	B-PERSON
Marcus	O
Conner	O
Jr.	B-PERSON
transporting	O
IED	B-WEAPON
through	O
Macdonaldberg.	B-LOCATION

Mr.	B-PERSON
Seth	O
Cunningham	O
DVM	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Brianburgh	B-LOCATION
using	O
drone	B-WEAPON
at	O
dawn.	B-TIME

Tyrone	B-PERSON
Ochoa	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
Susanville	B-LOCATION
around	O
evening.	B-TIME

A	O
joint	O
operation	O
led	O
by	O
Kayla	B-PERSON
Santana	B-PERSON
uncovered	O
hidden	O
IED	B-WEAPON
caches	O
in	O
South	O
Christina.	O

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
chemical	O
gas	O
in	O
Amyberg	B-LOCATION
led	O
by	O
Sherry	B-PERSON
Richards	B-PERSON
at	O
03:00.	B-TIME

Jacqueline	B-PERSON
Wilson	B-PERSON
and	O
Adriana	B-PERSON
Thomas	B-PERSON
conducted	O
a	O
drill	O
with	O
RPG	B-WEAPON
near	O
Rossbury	B-LOCATION
around	O
dawn.	B-TIME

Military	O
sources	O
say	O
Cindy	B-PERSON
Smith	B-PERSON
planned	O
a	O
strike	O
at	O
East	O
Erikside	O
using	O
AK-47	B-WEAPON
at	O
13:30.	B-TIME

Multiple	O
drones	O
carrying	O
AK-47	B-WEAPON
spotted	O
near	O
New	O
Sandra	O
just	O
after	O
13:30.	B-TIME

Military	O
sources	O
say	O
Seth	B-PERSON
Long	B-PERSON
planned	O
a	O
strike	O
at	O
Davenportfurt	B-LOCATION
using	O
chemical	O
gas	O
at	O
midnight.	B-TIME

Authorities	O
in	O
Port	O
Frederickmouth	O
detained	O
Chelsey	B-PERSON
Smith	B-PERSON
with	O
explosives	O
resembling	O
RPG	B-WEAPON
at	O
20:15.	B-TIME

Patricia	B-PERSON
Green	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
Lake	O
Stephaniebury	O
around	O
midnight.	B-TIME

Christopher	B-PERSON
Stephenson	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Mcgeeview	B-LOCATION
using	O
sniper	O
rifle	O
at	O
07:45.	B-TIME

Multiple	O
drones	O
carrying	O
grenade	B-WEAPON
spotted	O
near	O
North	O
Abigail	O
just	O
after	O
03:00.	B-TIME

A	O
joint	O
operation	O
led	O
by	O
Tiffany	B-PERSON
Martin	B-PERSON
uncovered	O
hidden	O
drone	B-WEAPON
caches	O
in	O
South	O
Kimberly.	O

At	O
07:45,	B-TIME
April	B-PERSON
York	B-PERSON
met	O
with	O
Kevin	B-PERSON
Mccoy	B-PERSON
in	O
Pooleborough	B-LOCATION
to	O
discuss	O
grenade.	B-WEAPON

Katie	B-PERSON
Garner	B-PERSON
and	O
Mary	B-PERSON
Edwards	B-PERSON
conducted	O
a	O
drill	O
with	O
drone	B-WEAPON
near	O
Millerland	B-LOCATION
around	O
07:45.	B-TIME

Military	O
sources	O
say	O
Jonathan	B-PERSON
Allen	B-PERSON
planned	O
a	O
strike	O
at	O
Jordanburgh	B-LOCATION
using	O
RPG	B-WEAPON
at	O
07:45.	B-TIME

Authorities	O
in	O
North	O
Katiemouth	O
detained	O
Karen	B-PERSON
Velazquez	B-PERSON
with	O
explosives	O
resembling	O
RPG	B-WEAPON
at	O
07:45.	B-TIME

Natalie	B-PERSON
Sawyer	B-PERSON
and	O
Joshua	B-PERSON
Daniel	B-PERSON
conducted	O
a	O
drill	O
with	O
grenade	B-WEAPON
near	O
Port	O
Heidihaven	O
around	O
20:15.	B-TIME

03:00:	B-TIME
Surveillance	O
detected	O
Jill	B-PERSON
Rogers	B-PERSON
transporting	O
AK-47	B-WEAPON
through	O
South	O
Jason.	O

Deborah	B-PERSON
Thomas	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
Robertsonfurt	B-LOCATION
around	O
midnight.	B-TIME

A	O
joint	O
operation	O
led	O
by	O
Kelly	B-PERSON
Marshall	O
DDS	B-PERSON
uncovered	O
hidden	O
grenade	B-WEAPON
caches	O
in	O
Lake	O
Williamburgh.	O

Authorities	O
in	O
Manuelview	B-LOCATION
detained	O
Kristina	B-PERSON
Smith	B-PERSON
with	O
explosives	O
resembling	O
sniper	O
rifle	O
at	O
07:45.	B-TIME

Military	O
sources	O
say	O
Mariah	B-PERSON
George	B-PERSON
planned	O
a	O
strike	O
at	O
East	O
Bailey	O
using	O
grenade	B-WEAPON
at	O
evening.	B-TIME

Daniel	B-PERSON
Campos	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
New	O
Michelleville	O
around	O
midnight.	B-TIME

Amanda	B-PERSON
Henderson	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
Jenkinsmouth	B-LOCATION
around	O
20:15.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
grenade	B-WEAPON
in	O
New	O
Lauren	O
led	O
by	O
Roger	B-PERSON
Casey	B-PERSON
at	O
midnight.	B-TIME

Jason	B-PERSON
Carpenter	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Michaelshire	B-LOCATION
using	O
sniper	O
rifle	O
at	O
midnight.	B-TIME

evening:	B-TIME
Surveillance	O
detected	O
Joann	B-PERSON
Palmer	B-PERSON
transporting	O
AK-47	B-WEAPON
through	O
Richardbury.	B-LOCATION

dawn:	B-TIME
Surveillance	O
detected	O
Marcus	B-PERSON
Wallace	B-PERSON
transporting	O
sniper	O
rifle	O
through	O
New	O
Heather.	O

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
AK-47	B-WEAPON
in	O
Claytonland	B-LOCATION
led	O
by	O
Tricia	B-PERSON
Bell	B-PERSON
at	O
dawn.	B-TIME

Multiple	O
drones	O
carrying	O
chemical	O
gas	O
spotted	O
near	O
Perkinsland	B-LOCATION
just	O
after	O
dawn.	B-TIME

Frederick	B-PERSON
Schmidt	B-PERSON
and	O
Taylor	B-PERSON
Allen	B-PERSON
conducted	O
a	O
drill	O
with	O
grenade	B-WEAPON
near	O
Lake	O
Danachester	O
around	O
dawn.	B-TIME

Multiple	O
drones	O
carrying	O
AK-47	B-WEAPON
spotted	O
near	O
North	O
Daleview	O
just	O
after	O
07:45.	B-TIME

Maria	B-PERSON
Sanchez	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Steventon	B-LOCATION
using	O
AK-47	B-WEAPON
at	O
07:45.	B-TIME

Paul	B-PERSON
May	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Nancyfort	B-LOCATION
using	O
IED	B-WEAPON
at	O
evening.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
AK-47	B-WEAPON
in	O
Normanland	B-LOCATION
led	O
by	O
Cheryl	B-PERSON
Davila	B-PERSON
at	O
evening.	B-TIME

Multiple	O
drones	B-WEAPON
carrying	O
drone	B-WEAPON
spotted	O
near	O
Joneschester	B-LOCATION
just	O
after	O
20:15.	B-TIME

Thomas	B-PERSON
Rodriguez	B-PERSON
and	O
Jonathan	B-PERSON
Marshall	B-PERSON
conducted	O
a	O
drill	O
with	O
RPG	B-WEAPON
near	O
Laurenland	B-LOCATION
around	O
evening.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
drone	B-WEAPON
in	O
Lake	O
Victorfort	O
led	O
by	O
William	B-PERSON
Martinez	B-PERSON
at	O
dawn.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
grenade	B-WEAPON
in	O
North	O
Katelyn	O
led	O
by	O
Hailey	B-PERSON
Daniels	B-PERSON
at	O
03:00.	B-TIME

Multiple	O
drones	O
carrying	O
IED	B-WEAPON
spotted	O
near	O
Amyton	B-LOCATION
just	O
after	O
midnight.	B-TIME

07:45:	B-TIME
Surveillance	O
detected	O
Katherine	B-PERSON
Stevens	B-PERSON
transporting	O
drone	B-WEAPON
through	O
Nguyenfort.	B-LOCATION

Authorities	O
in	O
South	O
Donald	O
detained	O
Alexander	B-PERSON
Rodriguez	B-PERSON
with	O
explosives	O
resembling	O
IED	B-WEAPON
at	O
07:45.	B-TIME

A	O
joint	O
operation	O
led	O
by	O
Barbara	B-PERSON
Green	B-PERSON
uncovered	O
hidden	O
chemical	O
gas	O
caches	O
in	O
Melissaport.	B-LOCATION

A	O
joint	O
operation	O
led	O
by	O
Spencer	B-PERSON
Torres	B-PERSON
uncovered	O
hidden	O
RPG	B-WEAPON
caches	O
in	O
South	O
Daniel.	O

Authorities	O
in	O
Newtonchester	B-LOCATION
detained	O
Kara	B-PERSON
Burns	B-PERSON
with	O
explosives	O
resembling	O
sniper	O
rifle	O
at	O
13:30.	B-TIME

Timothy	B-PERSON
Porter	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Richardshire	B-LOCATION
using	O
IED	B-WEAPON
at	O
07:45.	B-TIME

Multiple	O
drones	O
carrying	O
IED	B-WEAPON
spotted	O
near	O
Ramirezchester	B-LOCATION
just	O
after	O
midnight.	B-TIME

A	O
joint	O
operation	O
led	O
by	O
David	B-PERSON
Sanders	B-PERSON
uncovered	O
hidden	O
drone	B-WEAPON
caches	O
in	O
Trevinomouth.	B-LOCATION

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
IED	B-WEAPON
in	O
South	O
Margaretview	O
led	O
by	O
Sherry	B-PERSON
Evans	B-PERSON
at	O
07:45.	B-TIME

Authorities	O
in	O
North	O
Howard	O
detained	O
James	B-PERSON
Curtis	B-PERSON
with	O
explosives	O
resembling	O
chemical	O
gas	O
at	O
midnight.	B-TIME

Multiple	O
drones	O
carrying	O
grenade	B-WEAPON
spotted	O
near	O
East	O
Lisa	O
just	O
after	O
07:45.	B-TIME

Bryce	B-PERSON
Payne	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
West	O
William	O
using	O
grenade	B-WEAPON
at	O
13:30.	B-TIME

Keith	B-PERSON
Rice	B-PERSON
and	O
Daniel	B-PERSON
Bradshaw	B-PERSON
conducted	O
a	O
drill	O
with	O
chemical	O
gas	O
near	O
Matthewfurt	B-LOCATION
around	O
03:00.	B-TIME

Military	O
sources	O
say	O
Sarah	B-PERSON
James	B-PERSON
planned	O
a	O
strike	O
at	O
Christinabury	B-LOCATION
using	O
chemical	O
gas	O
at	O
20:15.	B-TIME

Multiple	O
drones	B-WEAPON
carrying	O
drone	B-WEAPON
spotted	O
near	O
New	O
Brianfurt	O
just	O
after	O
13:30.	B-TIME

Authorities	O
in	O
West	O
Mistytown	O
detained	O
Ronald	B-PERSON
Watson	B-PERSON
with	O
explosives	O
resembling	O
drone	B-WEAPON
at	O
03:00.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
chemical	O
gas	O
in	O
South	O
Christian	O
led	O
by	O
Lindsey	B-PERSON
Velasquez	B-PERSON
at	O
dawn.	B-TIME

A	O
joint	O
operation	O
led	O
by	O
Michael	B-PERSON
Garcia	B-PERSON
uncovered	O
hidden	O
grenade	B-WEAPON
caches	O
in	O
Butlerland.	B-LOCATION

Multiple	O
drones	O
carrying	O
IED	B-WEAPON
spotted	O
near	O
Hallmouth	B-LOCATION
just	O
after	O
03:00.	B-TIME

At	O
midnight,	B-TIME
Diana	B-PERSON
Mason	B-PERSON
met	O
with	O
Nicole	B-PERSON
Park	B-PERSON
in	O
New	O
Justin	O
to	O
discuss	O
AK-47.	B-WEAPON

Anna	B-PERSON
Ramos	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
Taylorbury	B-LOCATION
around	O
dawn.	B-TIME

Military	O
sources	O
say	O
Christopher	B-PERSON
Edwards	B-PERSON
planned	O
a	O
strike	O
at	O
Hodgesside	B-LOCATION
using	O
grenade	B-WEAPON
at	O
13:30.	B-TIME

03:00:	B-TIME
Surveillance	O
detected	O
Michael	B-PERSON
Aguirre	B-PERSON
transporting	O
grenade	B-WEAPON
through	O
Warrenview.	B-LOCATION

Ashley	B-PERSON
Hopkins	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Rodneyborough	B-LOCATION
using	O
IED	B-WEAPON
at	O
20:15.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
RPG	B-WEAPON
in	O
West	O
Victoria	O
led	O
by	O
Lori	B-PERSON
Nguyen	B-PERSON
at	O
20:15.	B-TIME

Multiple	O
drones	O
carrying	O
RPG	B-WEAPON
spotted	O
near	O
Lauraberg	B-LOCATION
just	O
after	O
03:00.	B-TIME

Multiple	O
drones	O
carrying	O
sniper	O
rifle	O
spotted	O
near	O
Brandonmouth	B-LOCATION
just	O
after	O
03:00.	B-TIME

Cindy	B-PERSON
Wells	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
Markport	B-LOCATION
using	O
AK-47	B-WEAPON
at	O
03:00.	B-TIME

Daniel	B-PERSON
Carlson	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
Michaelfort	B-LOCATION
around	O
midnight.	B-TIME

20:15:	B-TIME
Surveillance	O
detected	O
Ryan	B-PERSON
Hoffman	B-PERSON
transporting	O
sniper	O
rifle	O
through	O
West	O
Travisview.	O

Crystal	B-PERSON
Russell	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
Matthewton	B-LOCATION
around	O
13:30.	B-TIME

Multiple	O
drones	O
carrying	O
sniper	O
rifle	O
spotted	O
near	O
Lake	O
Christian	O
just	O
after	O
20:15.	B-TIME

Authorities	O
in	O
New	O
Rickey	O
detained	O
Hunter	B-PERSON
Long	B-PERSON
with	O
explosives	O
resembling	O
IED	B-WEAPON
at	O
13:30.	B-TIME

A	O
joint	O
operation	O
led	O
by	O
David	B-PERSON
Jackson	O
Jr.	B-PERSON
uncovered	O
hidden	O
IED	B-WEAPON
caches	O
in	O
Port	O
Matthew.	O

Michael	B-PERSON
Hancock	B-PERSON
and	O
Jessica	B-PERSON
Flores	O
MD	B-PERSON
conducted	O
a	O
drill	O
with	O
AK-47	B-WEAPON
near	O
West	O
Charles	O
around	O
20:15.	B-TIME

Security	O
forces	O
responded	O
to	O
a	O
threat	O
involving	O
sniper	O
rifle	O
in	O
Washingtonbury	B-LOCATION
led	O
by	O
Crystal	B-PERSON
Lang	B-PERSON
at	O
dawn.	B-TIME

Multiple	O
drones	O
carrying	O
sniper	O
rifle	O
spotted	O
near	O
North	O
Billton	O
just	O
after	O
13:30.	B-TIME

Authorities	O
in	O
West	O
Jermaineland	O
detained	O
Monique	B-PERSON
Clay	B-PERSON
with	O
explosives	O
resembling	O
sniper	O
rifle	O
at	O
dawn.	B-TIME

Patrick	B-PERSON
Abbott	B-PERSON
warned	O
of	O
an	O
impending	O
attack	O
in	O
West	O
Christopher	O
using	O
IED	B-WEAPON
at	O
midnight.	B-TIME

Mr.	B-PERSON
Joshua	O
King	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
East	O
Katherine	O
around	O
dawn.	B-TIME

Daniel	B-PERSON
Hartman	B-PERSON
and	O
Aaron	B-PERSON
Pollard	B-PERSON
conducted	O
a	O
drill	O
with	O
IED	B-WEAPON
near	O
Andreafurt	B-LOCATION
around	O
13:30.	B-TIME

Military	O
sources	O
say	O
Brendan	B-PERSON
Meza	B-PERSON
planned	O
a	O
strike	O
at	O
Shawnland	B-LOCATION
using	O
IED	B-WEAPON
at	O
dawn.	B-TIME

At	O
07:45,	B-TIME
Taylor	B-PERSON
Rivera	B-PERSON
met	O
with	O
Mr.	B-PERSON
Kyle	O
Williams	B-PERSON
in	O
East	O
Scott	O
to	O
discuss	O
grenade.	B-WEAPON

At	O
20:15,	B-TIME
Rhonda	B-PERSON
Cole	B-PERSON
met	O
with	O
Jessica	B-PERSON
Johnson	B-PERSON
in	O
Taylormouth	B-LOCATION
to	O
discuss	O
IED.	B-WEAPON

Multiple	O
drones	O
carrying	O
sniper	O
rifle	O
spotted	O
near	O
Carrville	B-LOCATION
just	O
after	O
13:30.	B-TIME

Larry	B-PERSON
Dunn	B-PERSON
confirmed	O
a	O
suspicious	O
package	O
was	O
found	O
near	O
West	O
Markside	O
around	O
evening.	B-TIME

Military	O
sources	O
say	O
Denise	B-PERSON
Cabrera	B-PERSON
planned	O
a	O
strike	O
at	O
Omarburgh	B-LOCATION
using	O
chemical	O
gas	O
at	O
evening.	B-TIME

Michael	B-PERSON
Avery	B-PERSON
warned	O
of	O
an	O
